EnsembleID,S518NP,P3005NP,P3185NP,P3190NP,P3236NP,P3071NP
ENSG00000125962,2.596317412,0.491495743,1.773077512,1.268225633,2.277317989,1.977737121
ENSG00000125965,0.747543474,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000125966,0.491495743,2.041553926,0.491495743,1.268225633,1.118199498,0.491495743
ENSG00000125967,0.491495743,0.491495743,0.491495743,1.268225633,2.277317989,2.69412117
ENSG00000125968,5.11751012,0.491495743,1.773077512,2.891885759,0.83861323,3.81456408
ENSG00000125970,6.760668377,7.097559988,6.553886699,7.177908942,7.367068189,7.083710728
ENSG00000125971,7.107696796,7.752037746,8.628417806,8.253795812,9.24959349,8.966870576
ENSG00000125977,5.612149142,6.416948686,6.553886699,6.420160301,5.749497225,6.320559353
ENSG00000125991,4.684008712,5.298647272,4.784549683,5.570839005,3.848845623,4.871213364
ENSG00000125995,4.217756943,5.298647272,5.070244864,5.189909219,3.886638169,4.597025657
ENSG00000125998,1.470433385,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000126001,3.655366457,6.505707139,5.851491359,6.259500942,5.749497225,5.101519966
ENSG00000126003,6.574830976,4.529432785,5.070244864,4.780173302,4.126634481,3.528232095
ENSG00000126005,3.655366457,5.394743376,5.994929239,5.896402294,6.126407531,5.204209196
ENSG00000126012,3.133844461,6.221152269,5.800324395,5.944176399,6.766440598,4.990957457
ENSG00000126016,0.747543474,2.041553926,1.773077512,2.682494716,1.118199498,0.491495743
ENSG00000126062,0.491495743,2.041553926,0.491495743,1.268225633,3.455046577,0.491495743
ENSG00000126067,6.155861676,4.143378292,5.154152048,4.552524357,3.99441573,5.204209196
ENSG00000126070,5.45938462,2.771436164,4.556860461,4.489520191,4.756415805,2.69412117
ENSG00000126088,4.084796163,5.649720085,4.556860461,4.282098492,4.062039258,4.597025657
ENSG00000126091,3.524566242,2.771436164,4.784549683,4.03976549,5.867594103,4.740623486
ENSG00000126106,3.380714009,0.491495743,0.491495743,1.268225633,1.352299484,0.491495743
ENSG00000126107,3.716572569,4.349280359,0.491495743,4.03976549,3.598591771,3.81456408
ENSG00000126214,4.605281778,4.349280359,5.154152048,4.72653942,5.686613897,4.437538838
ENSG00000126215,0.491495743,2.041553926,1.773077512,1.770364417,1.352299484,2.69412117
ENSG00000126216,5.288507268,4.96471016,4.675192218,4.489520191,4.512347178,3.528232095
ENSG00000126217,4.319902222,3.253816588,3.953204495,3.236936377,3.686921726,3.81456408
ENSG00000126226,5.162196722,2.041553926,2.895625316,3.236936377,3.455046577,0.491495743
ENSG00000126243,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000126246,0.491495743,2.771436164,1.773077512,1.770364417,1.887709792,0.491495743
ENSG00000126247,7.375412515,6.706300547,6.932169317,7.187865329,7.373736905,6.492742837
ENSG00000126249,1.949785482,0.491495743,2.440884036,2.437467618,0.491495743,1.977737121
ENSG00000126254,4.279907704,4.833687412,4.886198644,5.189909219,4.218408305,4.053370258
ENSG00000126259,1.153799778,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000126261,6.789440567,6.221152269,6.782010468,6.879275311,6.002796806,6.409218302
ENSG00000126262,3.26255325,2.771436164,2.440884036,3.515182447,7.340080726,3.81456408
ENSG00000126264,5.69051219,4.143378292,4.886198644,5.021974594,5.686613897,5.300072318
ENSG00000126266,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000126267,5.967274686,7.009237651,7.325059404,7.030784265,7.400107725,7.212481665
ENSG00000126351,3.088256819,5.195690639,3.953204495,4.881806234,4.437934598,1.977737121
ENSG00000126353,3.716572569,3.614691438,2.440884036,3.748342975,3.643432651,0.491495743
ENSG00000126368,2.721037898,2.041553926,1.773077512,2.682494716,1.118199498,0.491495743
ENSG00000126391,4.196430452,3.614691438,4.129387603,3.852163487,4.55990535,3.528232095
ENSG00000126432,4.870608939,6.668351268,6.978939164,6.82926443,6.933730028,7.083710728
ENSG00000126453,0.747543474,2.771436164,0.491495743,1.770364417,1.553663305,0.491495743
ENSG00000126456,4.339491248,3.903118235,4.675192218,4.354603532,5.017147702,3.528232095
ENSG00000126457,5.659675841,4.349280359,3.51922813,3.852163487,2.983164683,2.69412117
ENSG00000126458,4.758660962,4.349280359,4.675192218,5.108384049,5.377155121,4.871213364
ENSG00000126460,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000126461,3.623761284,5.195690639,5.747275792,5.990419067,5.769863646,5.300072318
ENSG00000126464,3.088256819,5.084818068,5.513116786,5.871908583,5.350357447,4.990957457
ENSG00000126467,0.491495743,0.491495743,0.491495743,1.268225633,0.83861323,1.977737121
ENSG00000126522,4.259486837,2.041553926,2.895625316,2.891885759,2.488673413,1.977737121
ENSG00000126524,6.11666309,5.86632933,6.039738724,6.350954724,6.424966085,6.071674844
ENSG00000126561,5.675176402,5.298647272,5.233446251,6.035225439,5.950226212,5.204209196
ENSG00000126581,5.62816597,6.054621762,6.808147537,6.854486562,6.960556979,7.056517515
ENSG00000126583,1.606006813,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000126602,3.303025049,3.253816588,3.953204495,3.636467861,3.598591771,1.977737121
ENSG00000126603,5.162196722,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000126653,6.016782426,6.706300547,6.88383232,6.624577979,6.639377606,6.571695232
ENSG00000126698,6.004563852,6.112294353,6.206233991,6.201709946,5.985485253,6.17643444
ENSG00000126705,4.857081367,3.253816588,2.895625316,3.515182447,2.488673413,1.977737121
ENSG00000126709,2.140526949,4.143378292,0.491495743,3.236936377,6.134283544,3.528232095
ENSG00000126746,4.815720524,3.614691438,4.28637771,4.489520191,5.099916277,3.170636651
ENSG00000126749,2.942155921,4.96471016,1.773077512,4.552524357,2.277317989,4.053370258
ENSG00000126756,5.889674095,4.96471016,5.3800478,5.871908583,4.386104588,4.597025657
ENSG00000126759,3.088256819,2.041553926,3.51922813,4.03976549,4.96510695,3.81456408
ENSG00000126767,4.504762379,3.614691438,3.51922813,3.515182447,2.488673413,3.170636651
ENSG00000126768,4.319902222,3.253816588,2.895625316,2.891885759,2.757002329,3.170636651
ENSG00000126773,4.572547369,0.491495743,2.440884036,3.074702331,4.512347178,3.81456408
ENSG00000126775,3.716572569,4.689565934,4.556860461,3.949011715,3.504499008,4.437538838
ENSG00000126777,6.574830976,6.462010387,6.782010468,6.564707794,6.845329379,7.284565265
ENSG00000126785,2.529666094,2.041553926,0.491495743,1.770364417,0.491495743,0.491495743
ENSG00000126787,4.589007414,2.041553926,3.240861564,3.236936377,3.504499008,3.528232095
ENSG00000126790,0.491495743,2.041553926,1.773077512,1.268225633,2.029594888,1.977737121
ENSG00000126803,0.964924616,0.491495743,1.773077512,2.142135943,2.672984976,0.491495743
ENSG00000126804,6.312746012,5.569632511,5.692201856,5.476515831,5.083738088,4.597025657
ENSG00000126814,4.130491573,2.041553926,3.240861564,2.891885759,1.73033331,4.437538838
ENSG00000126821,3.716572569,3.253816588,2.440884036,1.770364417,2.029594888,0.491495743
ENSG00000126822,5.047772647,3.903118235,4.28637771,4.780173302,6.64490145,4.258204254
ENSG00000126838,2.889971798,2.041553926,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000126856,0.491495743,0.491495743,0.491495743,0.491495743,2.277317989,0.491495743
ENSG00000126858,6.394616387,5.569632511,5.692201856,5.967483002,6.011375302,5.770714733
ENSG00000126860,5.764837177,4.143378292,3.953204495,4.03976549,3.923465929,4.053370258
ENSG00000126861,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000126870,4.949214203,6.505707139,6.782010468,6.77745748,6.582943775,7.162343935
ENSG00000126878,6.895809004,3.614691438,4.675192218,4.354603532,1.73033331,3.81456408
ENSG00000126882,5.764837177,5.86632933,5.3800478,5.108384049,4.628426336,4.258204254
ENSG00000126883,6.282704349,5.394743376,5.994929239,5.630460466,5.467211123,4.871213364
ENSG00000126895,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000126903,3.303025049,2.771436164,4.784549683,3.748342975,5.858113646,4.740623486
ENSG00000126934,5.587785472,6.054621762,6.282789961,6.201709946,5.632032716,5.474575202
ENSG00000126945,5.347743876,5.72559465,5.575314804,5.896402294,5.252440125,4.597025657
ENSG00000126947,3.26255325,0.491495743,2.440884036,2.437467618,0.83861323,3.170636651
ENSG00000126950,1.153799778,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000126953,0.491495743,0.491495743,3.240861564,2.437467618,0.83861323,2.69412117
ENSG00000126970,0.491495743,2.041553926,0.491495743,2.682494716,2.277317989,1.977737121
ENSG00000127022,7.595040539,7.233716532,6.88383232,6.709967746,7.00418893,7.187630592
ENSG00000127054,3.380714009,3.903118235,4.675192218,4.552524357,5.115915056,4.437538838
ENSG00000127080,0.491495743,0.491495743,3.51922813,2.891885759,2.583770537,0.491495743
ENSG00000127081,2.596317412,3.903118235,2.895625316,3.236936377,3.350746063,2.69412117
ENSG00000127084,6.282704349,5.797677391,6.039738724,6.65360643,7.360368503,5.554500906
ENSG00000127124,5.720703209,4.143378292,4.28637771,4.552524357,4.386104588,1.977737121
ENSG00000127125,4.396711272,5.394743376,5.448115975,5.304160222,5.665028582,5.958708437
ENSG00000127152,6.282704349,5.86632933,6.458094853,5.846991832,5.718398149,4.740623486
ENSG00000127184,6.708893581,8.800924237,8.657461643,8.485365649,6.588687539,8.230173055
ENSG00000127191,3.220913249,3.253816588,3.752473184,2.891885759,2.911645409,2.69412117
ENSG00000127220,2.048306209,0.491495743,1.773077512,1.770364417,2.029594888,2.69412117
ENSG00000127241,1.153799778,2.041553926,0.491495743,1.268225633,0.491495743,3.528232095
ENSG00000127249,0.491495743,2.041553926,0.491495743,2.142135943,3.504499008,1.977737121
ENSG00000127252,2.529666094,3.614691438,1.773077512,3.748342975,5.739205174,4.740623486
ENSG00000127311,3.591448198,3.253816588,3.953204495,3.236936377,4.512347178,1.977737121
ENSG00000127314,9.251994841,10.12713274,10.77128578,10.55893602,11.23272029,11.11481364
ENSG00000127325,0.964924616,0.491495743,0.491495743,2.142135943,2.672984976,1.977737121
ENSG00000127328,5.948262334,3.614691438,5.448115975,4.72653942,5.237893222,5.204209196
ENSG00000127329,5.57957195,2.771436164,3.51922813,2.437467618,0.491495743,2.69412117
ENSG00000127334,6.183222615,5.797677391,5.448115975,5.476515831,4.715001573,4.437538838
ENSG00000127337,1.153799778,3.614691438,1.773077512,4.125146636,2.158766942,4.053370258
ENSG00000127364,0.491495743,0.491495743,0.491495743,0.491495743,1.553663305,0.491495743
ENSG00000127377,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000127399,1.729927308,0.491495743,1.773077512,1.268225633,1.352299484,1.977737121
ENSG00000127412,0.491495743,2.041553926,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000127415,0.491495743,0.491495743,0.491495743,0.491495743,2.983164683,1.977737121
ENSG00000127418,4.217756943,0.491495743,1.773077512,2.142135943,2.158766942,1.977737121
ENSG00000127419,0.491495743,2.041553926,2.440884036,1.268225633,4.028623673,1.977737121
ENSG00000127423,0.491495743,0.491495743,0.491495743,1.770364417,1.887709792,0.491495743
ENSG00000127445,0.491495743,4.96471016,5.308608366,5.14972242,4.33234293,4.437538838
ENSG00000127452,4.469636893,2.041553926,1.773077512,2.142135943,1.887709792,1.977737121
ENSG00000127463,0.491495743,3.253816588,1.773077512,2.142135943,2.83639491,3.170636651
ENSG00000127472,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000127481,6.408593876,6.167749796,6.808147537,6.927610495,7.603866206,6.609608134
ENSG00000127483,7.458382086,6.978552994,8.281891628,8.055997249,8.286882746,8.193196253
ENSG00000127507,5.376474374,4.349280359,1.773077512,4.423638414,6.704307508,1.977737121
ENSG00000127511,4.013419068,3.903118235,3.51922813,4.72653942,5.675861608,3.528232095
ENSG00000127526,4.6372899,4.349280359,5.513116786,5.22900687,6.399049826,5.898725116
ENSG00000127527,5.659675841,4.96471016,6.166376665,5.410023556,6.730522248,5.300072318
ENSG00000127528,7.83991451,6.589319979,6.282789961,6.915677668,6.897166688,5.898725116
ENSG00000127533,0.964924616,0.491495743,3.752473184,3.515182447,5.162873653,4.990957457
ENSG00000127540,1.729927308,6.548119207,6.522657493,6.579909873,7.017025285,6.532759057
ENSG00000127554,0.491495743,2.041553926,1.773077512,2.142135943,1.352299484,0.491495743
ENSG00000127564,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000127578,1.153799778,0.491495743,0.491495743,0.491495743,1.553663305,0.491495743
ENSG00000127580,0.491495743,2.771436164,0.491495743,2.142135943,1.118199498,0.491495743
ENSG00000127585,1.606006813,2.771436164,2.440884036,3.074702331,2.029594888,2.69412117
ENSG00000127586,0.747543474,0.491495743,1.773077512,1.268225633,3.116372234,0.491495743
ENSG00000127589,0.747543474,0.491495743,2.895625316,1.770364417,0.83861323,0.491495743
ENSG00000127603,7.963416808,7.334085946,7.52740429,7.882944617,8.817437552,7.825462701
ENSG00000127616,6.199393519,6.462010387,6.522657493,6.696082493,6.372659483,5.770714733
ENSG00000127663,4.758660962,4.833687412,5.575314804,5.846991832,7.107822892,5.630230171
ENSG00000127666,4.589007414,4.349280359,3.752473184,3.515182447,3.23831334,2.69412117
ENSG00000127720,4.238772764,3.903118235,3.240861564,3.074702331,3.051305335,4.258204254
ENSG00000127774,2.596317412,0.491495743,3.752473184,4.03976549,3.051305335,4.597025657
ENSG00000127804,4.084796163,4.96471016,3.51922813,4.780173302,3.504499008,4.258204254
ENSG00000127824,7.212335774,6.629376726,8.406879344,7.56163239,9.278310569,7.963617684
ENSG00000127831,0.491495743,4.143378292,5.154152048,5.021974594,5.809753731,5.101519966
ENSG00000127837,4.589007414,6.054621762,5.800324395,6.141507026,4.605945678,5.204209196
ENSG00000127838,4.487306534,4.689565934,5.513116786,4.881806234,5.707881012,5.630230171
ENSG00000127863,1.153799778,0.491495743,0.491495743,0.491495743,1.352299484,0.491495743
ENSG00000127870,5.57957195,5.72559465,6.245019717,7.041805499,6.897166688,5.958708437
ENSG00000127884,3.98881978,4.529432785,4.675192218,4.780173302,2.583770537,3.528232095
ENSG00000127903,5.035814817,0.491495743,0.491495743,2.142135943,0.83861323,1.977737121
ENSG00000127914,6.26232331,6.221152269,6.166376665,6.420160301,7.115800739,7.284565265
ENSG00000127920,7.882267587,9.262303068,10.24864644,9.949993547,10.93284304,10.4002529
ENSG00000127922,4.504762379,7.180785715,6.039738724,6.333121882,4.672363273,6.409218302
ENSG00000127928,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000127946,5.862851105,2.771436164,4.28637771,5.108384049,4.512347178,5.630230171
ENSG00000127947,8.756623433,8.981993048,9.830981191,9.767841246,10.30747923,10.27608687
ENSG00000127948,0.491495743,2.041553926,1.773077512,3.074702331,3.643432651,0.491495743
ENSG00000127951,4.487306534,6.706300547,5.070244864,5.795828928,7.485710157,6.22609316
ENSG00000127952,0.964924616,3.253816588,1.773077512,2.891885759,2.672984976,3.170636651
ENSG00000127954,4.107824778,3.253816588,2.895625316,3.949011715,5.377155121,2.69412117
ENSG00000127955,0.964924616,2.041553926,2.895625316,2.891885759,2.488673413,4.053370258
ENSG00000127957,0.491495743,4.529432785,3.240861564,3.748342975,3.455046577,3.170636651
ENSG00000127980,4.589007414,3.253816588,4.886198644,4.780173302,4.126634481,4.053370258
ENSG00000127989,4.196430452,3.253816588,2.895625316,2.437467618,2.757002329,4.053370258
ENSG00000127990,1.320785797,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000127993,2.22720522,2.041553926,0.491495743,3.236936377,2.386862702,2.69412117
ENSG00000127995,3.178035596,3.903118235,3.240861564,3.382757049,3.455046577,3.170636651
ENSG00000128000,4.196430452,2.041553926,2.440884036,3.852163487,2.672984976,1.977737121
ENSG00000128011,2.22720522,2.041553926,2.440884036,2.437467618,4.628426336,0.491495743
ENSG00000128016,6.532907406,6.272648365,6.125386839,6.579909873,7.819486076,5.898725116
ENSG00000128039,0.964924616,2.771436164,0.491495743,2.142135943,2.029594888,0.491495743
ENSG00000128040,0.491495743,2.771436164,0.491495743,1.770364417,1.352299484,0.491495743
ENSG00000128050,6.133593062,4.689565934,4.129387603,3.852163487,2.029594888,4.053370258
ENSG00000128052,3.746228639,4.143378292,3.240861564,2.437467618,1.118199498,1.977737121
ENSG00000128059,3.418043975,3.614691438,3.240861564,3.382757049,1.352299484,2.69412117
ENSG00000128159,4.238772764,0.491495743,2.895625316,3.852163487,5.728839172,3.170636651
ENSG00000128165,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000128185,0.491495743,3.614691438,2.895625316,3.382757049,2.158766942,0.491495743
ENSG00000128191,2.942155921,3.614691438,4.556860461,3.636467861,4.062039258,3.528232095
ENSG00000128203,0.491495743,0.491495743,0.491495743,1.770364417,1.352299484,0.491495743
ENSG00000128218,4.30004355,4.689565934,3.953204495,2.437467618,1.73033331,0.491495743
ENSG00000128228,4.107824778,2.041553926,2.440884036,2.437467618,1.73033331,0.491495743
ENSG00000128242,0.491495743,2.041553926,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000128245,7.220282349,8.031552396,9.136303745,8.402286478,9.504800142,9.079223855
ENSG00000128254,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,1.977737121
ENSG00000128266,5.842401435,5.72559465,6.672452855,6.594953432,8.219993662,7.39723615
ENSG00000128268,2.386347545,2.041553926,0.491495743,1.770364417,0.491495743,2.69412117
ENSG00000128271,0.491495743,0.491495743,1.773077512,2.142135943,3.295624694,0.491495743
