EnsembleID,P3181SPE,S601PE
ENSG00000132017,3.259982973,0.041479546
ENSG00000132024,3.117638349,0.704810885
ENSG00000132109,5.157099869,1.501543852
ENSG00000132122,1.898921006,4.205648527
ENSG00000132128,2.873729037,1.157492132
ENSG00000132141,1.898921006,0.041479546
ENSG00000132153,3.450195503,4.714860015
ENSG00000132155,6.000748326,3.490843111
ENSG00000132170,1.500437039,3.63733799
ENSG00000132182,3.564361186,2.212177794
ENSG00000132185,1.713393569,0.041479546
ENSG00000132196,0.564814766,0.041479546
ENSG00000132199,2.959696209,4.714860015
ENSG00000132205,4.316897294,4.810621501
ENSG00000132254,1.898921006,5.115693109
ENSG00000132256,3.815575932,3.490843111
ENSG00000132274,6.397195488,7.448318363
ENSG00000132275,3.259982973,3.832478736
ENSG00000132286,3.768711125,6.143997199
ENSG00000132294,5.101452684,6.977139273
ENSG00000132300,4.250228074,4.957324088
ENSG00000132305,4.761861868,3.238762444
ENSG00000132313,3.508407343,2.933110579
ENSG00000132321,0.564814766,0.041479546
ENSG00000132323,5.45226292,6.349282294
ENSG00000132326,3.259982973,3.705360201
ENSG00000132329,0.948022465,0.041479546
ENSG00000132330,0.564814766,0.041479546
ENSG00000132334,6.404878124,6.119274519
ENSG00000132341,5.758425007,6.391189605
ENSG00000132356,7.403778579,6.08137752
ENSG00000132357,4.500199917,5.488155479
ENSG00000132359,5.496078629,5.01206828
ENSG00000132361,1.713393569,0.041479546
ENSG00000132376,4.215701366,0.704810885
ENSG00000132382,3.720272691,1.779141081
ENSG00000132383,8.723511414,6.721944049
ENSG00000132386,1.500437039,0.041479546
ENSG00000132388,5.917264054,6.770384724
ENSG00000132394,1.898921006,1.501543852
ENSG00000132405,7.292221723,6.029248117
ENSG00000132406,1.500437039,0.041479546
ENSG00000132423,0.041479546,1.501543852
ENSG00000132424,6.358156381,6.055548257
ENSG00000132432,4.898741117,4.539616181
ENSG00000132434,1.25051005,4.340103662
ENSG00000132436,2.467137833,5.140476712
ENSG00000132463,5.228106949,5.526267215
ENSG00000132464,0.948022465,0.041479546
ENSG00000132465,3.190565518,1.157492132
ENSG00000132466,6.637863549,7.694118402
ENSG00000132467,5.312216745,2.814917713
ENSG00000132470,1.500437039,4.057362515
ENSG00000132471,9.028355201,5.56339801
ENSG00000132475,8.533340795,7.88586699
ENSG00000132478,4.215701366,5.488155479
ENSG00000132485,5.138788265,6.002459613
ENSG00000132507,6.136142344,6.284046498
ENSG00000132510,7.767807497,4.871104102
ENSG00000132514,2.344666112,0.041479546
ENSG00000132522,4.87681087,0.704810885
ENSG00000132530,4.854542112,6.611052706
ENSG00000132535,3.618225683,2.933110579
ENSG00000132541,1.898921006,1.501543852
ENSG00000132549,6.181574754,5.468715288
ENSG00000132554,0.041479546,0.704810885
ENSG00000132561,0.564814766,0.041479546
ENSG00000132563,0.948022465,0.041479546
ENSG00000132570,2.782312853,0.041479546
ENSG00000132581,3.190565518,4.900420372
ENSG00000132589,7.01945079,4.929152766
ENSG00000132591,1.500437039,0.041479546
ENSG00000132600,3.259982973,4.57640932
ENSG00000132603,2.782312853,0.041479546
ENSG00000132604,5.566271411,4.340103662
ENSG00000132612,3.904971746,5.468715288
ENSG00000132613,2.684709857,1.157492132
ENSG00000132622,1.500437039,2.814917713
ENSG00000132623,0.948022465,0.041479546
ENSG00000132635,0.948022465,0.041479546
ENSG00000132639,1.500437039,0.041479546
ENSG00000132640,3.904971746,1.157492132
ENSG00000132646,3.815575932,5.280852059
ENSG00000132661,1.500437039,2.686170825
ENSG00000132664,1.898921006,0.704810885
ENSG00000132669,3.389535734,6.884815328
ENSG00000132670,9.072437048,6.984002298
ENSG00000132676,6.15448735,6.180304562
ENSG00000132680,5.782215339,5.468715288
ENSG00000132688,2.873729037,4.423247727
ENSG00000132694,4.556466841,5.346229234
ENSG00000132704,2.063285685,0.041479546
ENSG00000132716,4.029466056,4.108503505
ENSG00000132718,1.898921006,1.779141081
ENSG00000132740,1.25051005,3.143895889
ENSG00000132749,1.713393569,0.041479546
ENSG00000132768,1.898921006,0.041479546
ENSG00000132773,0.948022465,4.957324088
ENSG00000132780,5.927967629,5.140476712
ENSG00000132781,1.713393569,0.041479546
ENSG00000132792,5.99057319,6.106752471
ENSG00000132801,0.564814766,0.041479546
ENSG00000132819,6.744645144,7.274488157
ENSG00000132823,4.920342989,4.61228741
ENSG00000132824,8.370252805,7.182017949
ENSG00000132825,3.259982973,0.041479546
ENSG00000132837,0.564814766,3.04234942
ENSG00000132842,5.671926515,6.528962424
ENSG00000132846,1.500437039,4.004341832
ENSG00000132849,2.467137833,0.704810885
ENSG00000132879,0.564814766,0.041479546
ENSG00000132906,2.873729037,0.041479546
ENSG00000132912,6.234269965,1.501543852
ENSG00000132915,0.041479546,0.704810885
ENSG00000132932,1.25051005,1.501543852
ENSG00000132950,4.688222586,1.157492132
ENSG00000132952,3.190565518,4.929152766
ENSG00000132953,3.190565518,0.041479546
ENSG00000132958,1.713393569,0.041479546
ENSG00000132963,5.376143236,5.346229234
ENSG00000132964,6.611546699,0.041479546
ENSG00000132965,3.564361186,5.799567437
ENSG00000132967,5.082416201,1.501543852
ENSG00000132970,6.293409628,1.501543852
ENSG00000133019,1.500437039,3.327773936
ENSG00000133026,2.684709857,5.429030942
ENSG00000133028,2.580021453,0.041479546
ENSG00000133030,5.579909261,4.714860015
ENSG00000133048,3.564361186,0.041479546
ENSG00000133056,3.326213081,2.544798606
ENSG00000133059,3.564361186,3.770319097
ENSG00000133063,1.25051005,0.041479546
ENSG00000133065,2.210825039,0.704810885
ENSG00000133069,5.391691865,7.971234661
ENSG00000133083,0.041479546,4.251873293
ENSG00000133103,5.138788265,0.041479546
ENSG00000133104,5.805619719,7.612324023
ENSG00000133106,7.761837142,5.507337193
ENSG00000133110,0.564814766,0.041479546
ENSG00000133111,0.948022465,0.041479546
ENSG00000133112,10.57995433,11.37786361
ENSG00000133114,4.283947761,1.157492132
ENSG00000133119,1.500437039,0.041479546
ENSG00000133121,1.25051005,1.501543852
ENSG00000133131,0.948022465,0.041479546
ENSG00000133134,3.389535734,0.041479546
ENSG00000133138,1.500437039,0.041479546
ENSG00000133142,6.486792376,2.686170825
ENSG00000133169,3.768711125,0.041479546
ENSG00000133193,5.721987358,6.746367686
ENSG00000133195,0.948022465,5.280852059
ENSG00000133216,0.041479546,1.157492132
ENSG00000133226,6.973693413,6.451852889
ENSG00000133243,4.688222586,5.408771768
ENSG00000133246,5.193040221,4.463089291
ENSG00000133247,0.564814766,3.327773936
ENSG00000133250,1.898921006,2.011846248
ENSG00000133256,1.713393569,2.686170825
ENSG00000133265,1.713393569,0.041479546
ENSG00000133275,5.295782508,4.714860015
ENSG00000133302,6.515462748,6.359873797
ENSG00000133313,5.043572682,5.429030942
ENSG00000133315,1.25051005,0.041479546
ENSG00000133316,3.860966148,0.041479546
ENSG00000133317,5.344534038,0.041479546
ENSG00000133318,7.871252902,3.327773936
ENSG00000133321,4.283947761,3.411611281
ENSG00000133393,5.949139451,6.832541595
ENSG00000133398,4.18032806,0.041479546
ENSG00000133401,3.326213081,0.041479546
ENSG00000133422,3.389535734,0.041479546
ENSG00000133424,1.500437039,0.041479546
ENSG00000133454,1.898921006,0.041479546
ENSG00000133460,1.898921006,0.041479546
ENSG00000133466,0.948022465,0.041479546
ENSG00000133488,0.041479546,4.296662856
ENSG00000133519,0.041479546,1.779141081
ENSG00000133561,4.737730682,6.002459613
ENSG00000133574,7.600593413,8.608525061
ENSG00000133597,0.564814766,0.041479546
ENSG00000133606,8.921276137,9.163789518
ENSG00000133612,2.873729037,3.143895889
ENSG00000133619,0.564814766,1.779141081
ENSG00000133624,3.326213081,4.984955832
ENSG00000133627,5.758425007,5.875346224
ENSG00000133639,6.350220172,7.874831901
ENSG00000133641,2.684709857,5.367379435
ENSG00000133657,3.564361186,6.575143512
ENSG00000133661,0.564814766,0.041479546
ENSG00000133678,1.713393569,0.041479546
ENSG00000133687,0.564814766,5.599597095
ENSG00000133703,5.646229247,5.56339801
ENSG00000133704,4.831924228,5.188802116
ENSG00000133706,5.344534038,7.095939577
ENSG00000133710,1.25051005,3.327773936
ENSG00000133731,2.959696209,6.192206767
ENSG00000133739,4.761861868,4.647294863
ENSG00000133740,1.713393569,1.157492132
ENSG00000133742,3.768711125,9.401489545
ENSG00000133773,3.947674704,0.041479546
ENSG00000133789,6.318031431,7.050894548
ENSG00000133794,3.389535734,5.526267215
ENSG00000133800,0.948022465,0.041479546
ENSG00000133805,4.068686107,0.704810885
ENSG00000133808,2.580021453,2.212177794
ENSG00000133812,4.713188991,5.961320456
ENSG00000133816,5.99057319,7.453272455
ENSG00000133818,3.768711125,3.04234942
ENSG00000133835,5.552503411,4.057362515
ENSG00000133858,6.707853297,5.975164263
ENSG00000133872,6.931764891,7.240502585
ENSG00000133874,1.500437039,0.041479546
ENSG00000133884,4.18032806,6.204011582
ENSG00000133895,1.713393569,2.814917713
ENSG00000133935,1.500437039,0.704810885
ENSG00000133943,4.068686107,5.56339801
ENSG00000133961,7.649916977,6.055548257
ENSG00000133962,4.215701366,0.041479546
ENSG00000133983,1.898921006,0.041479546
ENSG00000133985,3.508407343,5.038680589
ENSG00000133997,3.720272691,3.832478736
ENSG00000134001,4.283947761,4.747491891
ENSG00000134013,1.898921006,0.041479546
ENSG00000134014,3.815575932,4.423247727
ENSG00000134030,3.947674704,0.041479546
ENSG00000134042,0.564814766,2.011846248
ENSG00000134046,7.882302018,6.721944049
ENSG00000134049,3.040827583,3.63733799
ENSG00000134056,2.959696209,1.501543852
ENSG00000134057,4.941626177,3.565949184
ENSG00000134058,3.989149932,2.011846248
ENSG00000134061,3.040827583,5.947342519
ENSG00000134070,2.959696209,1.157492132
ENSG00000134072,3.670151268,4.747491891
ENSG00000134077,3.190565518,3.143895889
ENSG00000134086,5.566271411,6.317033094
ENSG00000134107,4.737730682,4.296662856
ENSG00000134108,7.728551099,5.918973676
ENSG00000134109,4.471221538,3.490843111
ENSG00000134121,0.564814766,0.041479546
ENSG00000134138,0.041479546,0.704810885
ENSG00000134146,3.040827583,0.041479546
ENSG00000134152,4.215701366,4.810621501
ENSG00000134153,3.768711125,0.704810885
ENSG00000134160,0.948022465,0.041479546
ENSG00000134184,2.210825039,0.041479546
ENSG00000134186,6.136142344,6.250287994
ENSG00000134193,0.564814766,0.041479546
ENSG00000134198,5.659135095,4.984955832
ENSG00000134201,3.720272691,0.041479546
ENSG00000134202,2.782312853,0.041479546
ENSG00000134215,6.020885806,5.01206828
ENSG00000134222,2.344666112,2.814917713
ENSG00000134240,0.041479546,0.704810885
ENSG00000134242,5.157099869,5.988876489
ENSG00000134243,5.793964988,3.238762444
ENSG00000134245,0.564814766,0.041479546
ENSG00000134248,4.349111069,5.188802116
ENSG00000134250,6.501198781,6.029248117
ENSG00000134255,3.618225683,0.041479546
ENSG00000134256,1.713393569,0.041479546
ENSG00000134262,2.959696209,5.302975271
ENSG00000134265,5.407074704,6.547612623
ENSG00000134278,4.349111069,4.296662856
ENSG00000134283,6.676460037,4.647294863
ENSG00000134285,2.959696209,2.933110579
ENSG00000134287,7.794372494,4.747491891
ENSG00000134291,6.318031431,3.490843111
ENSG00000134294,7.148610739,7.102261288
ENSG00000134297,6.915722119,1.157492132
ENSG00000134308,7.703851407,6.956352109
ENSG00000134313,6.973693413,2.388052975
ENSG00000134317,7.009407165,0.704810885
ENSG00000134318,8.827209954,6.481254042
ENSG00000134321,3.947674704,2.544798606
ENSG00000134323,0.564814766,2.212177794
ENSG00000134324,2.959696209,3.565949184
ENSG00000134326,3.564361186,0.041479546
ENSG00000134330,0.564814766,0.041479546
ENSG00000134333,5.74638109,6.227335328
ENSG00000134352,8.249580931,7.291185358
ENSG00000134363,0.041479546,2.212177794
ENSG00000134369,3.117638349,1.501543852
ENSG00000134371,6.815528287,5.890035786
ENSG00000134375,2.873729037,3.832478736
ENSG00000134419,8.215038546,7.731301927
ENSG00000134438,0.041479546,1.157492132
ENSG00000134440,6.030850111,5.56339801
ENSG00000134444,5.082416201,6.180304562
ENSG00000134452,4.87681087,5.235561109
ENSG00000134453,5.840029427,6.53831766
ENSG00000134461,0.948022465,0.041479546
ENSG00000134463,0.564814766,0.041479546
ENSG00000134470,1.898921006,2.933110579
ENSG00000134480,3.720272691,3.565949184
ENSG00000134490,0.041479546,4.61228741
ENSG00000134504,0.041479546,2.212177794
ENSG00000134508,0.041479546,3.770319097
ENSG00000134516,7.267151591,5.652247648
ENSG00000134531,0.948022465,4.108503505
ENSG00000134532,1.25051005,0.041479546
ENSG00000134533,0.564814766,3.490843111
ENSG00000134538,0.564814766,0.041479546
ENSG00000134539,2.467137833,3.770319097
ENSG00000134548,7.478490792,2.388052975
ENSG00000134569,0.041479546,2.388052975
ENSG00000134571,3.670151268,0.041479546
ENSG00000134574,2.467137833,0.704810885
ENSG00000134575,1.25051005,4.984955832
ENSG00000134590,3.947674704,3.892070439
ENSG00000134594,2.782312853,0.704810885
ENSG00000134597,3.904971746,3.411611281
ENSG00000134602,6.030850111,5.988876489
ENSG00000134627,1.500437039,0.041479546
ENSG00000134644,5.646229247,6.391189605
ENSG00000134668,6.089232556,1.157492132
ENSG00000134684,4.556466841,0.704810885
ENSG00000134686,5.770369211,4.747491891
ENSG00000134690,2.344666112,0.041479546
ENSG00000134697,4.583798212,4.929152766
ENSG00000134698,5.579909261,6.002459613
ENSG00000134709,1.500437039,4.539616181
ENSG00000134717,3.720272691,6.227335328
ENSG00000134744,6.11756106,5.302975271
ENSG00000134748,4.761861868,6.481254042
ENSG00000134755,3.259982973,2.388052975
ENSG00000134758,5.063125167,5.669379329
ENSG00000134759,3.508407343,5.468715288
ENSG00000134769,0.041479546,1.779141081
ENSG00000134775,0.041479546,1.501543852
ENSG00000134779,4.983273164,3.327773936
ENSG00000134802,2.467137833,2.686170825
ENSG00000134809,3.450195503,0.041479546
ENSG00000134815,4.785596056,0.041479546
ENSG00000134817,0.041479546,2.011846248
ENSG00000134824,4.029466056,0.041479546
ENSG00000134825,5.391691865,3.949297988
ENSG00000134827,1.25051005,3.705360201
ENSG00000134830,3.508407343,2.212177794
ENSG00000134851,7.868477351,5.947342519
ENSG00000134852,3.450195503,0.704810885
ENSG00000134853,4.854542112,0.041479546
ENSG00000134864,0.564814766,2.011846248
ENSG00000134871,2.063285685,0.041479546
ENSG00000134874,0.041479546,1.157492132
ENSG00000134882,7.153179314,5.544952064
ENSG00000134884,6.536597706,1.501543852
ENSG00000134897,3.117638349,4.681472934
ENSG00000134899,4.528607672,0.041479546
ENSG00000134900,7.073474642,4.108503505
ENSG00000134905,3.947674704,5.01206828
ENSG00000134909,6.397195488,3.327773936
ENSG00000134910,3.040827583,3.327773936
ENSG00000134954,6.591489157,8.797637118
ENSG00000134955,2.344666112,0.704810885
ENSG00000134970,3.618225683,6.272881204
ENSG00000134982,5.895615682,5.06481088
ENSG00000134986,5.782215339,3.705360201
ENSG00000134987,2.782312853,0.041479546
ENSG00000134996,7.794372494,4.900420372
ENSG00000135002,2.467137833,0.041479546
ENSG00000135018,8.221578555,6.53831766
ENSG00000135040,4.18032806,0.041479546
ENSG00000135045,3.326213081,5.258384306
ENSG00000135046,6.276758501,8.41134082
ENSG00000135047,1.713393569,0.041479546
ENSG00000135048,4.316897294,5.01206828
ENSG00000135049,7.063801401,7.350806405
ENSG00000135052,1.500437039,0.041479546
ENSG00000135070,6.637863549,5.599597095
ENSG00000135074,4.761861868,4.714860015
ENSG00000135077,2.782312853,5.01206828
ENSG00000135083,4.920342989,1.157492132
ENSG00000135090,8.485233848,5.652247648
ENSG00000135093,1.713393569,0.041479546
ENSG00000135094,0.948022465,0.041479546
ENSG00000135097,0.041479546,2.814917713
ENSG00000135108,3.508407343,4.984955832
ENSG00000135111,0.041479546,5.038680589
ENSG00000135114,2.063285685,4.539616181
ENSG00000135119,0.564814766,0.041479546
ENSG00000135124,2.467137833,2.212177794
ENSG00000135127,1.25051005,2.814917713
ENSG00000135144,3.450195503,0.041479546
ENSG00000135148,5.709634055,4.714860015
ENSG00000135164,4.215701366,1.157492132
ENSG00000135185,2.063285685,3.04234942
ENSG00000135205,3.564361186,4.647294863
ENSG00000135211,2.959696209,0.041479546
ENSG00000135218,9.425789024,5.904577285
ENSG00000135241,3.947674704,6.754417871
ENSG00000135249,3.190565518,3.238762444
ENSG00000135250,5.82865047,4.463089291
ENSG00000135269,4.854542112,5.164841747
ENSG00000135272,4.500199917,4.61228741
ENSG00000135297,3.326213081,4.205648527
ENSG00000135299,1.898921006,1.501543852
ENSG00000135314,0.564814766,0.041479546
ENSG00000135315,7.384479928,5.947342519
ENSG00000135316,6.947631228,7.520900653
ENSG00000135317,5.734235781,5.752112904
ENSG00000135318,2.344666112,2.212177794
ENSG00000135324,1.25051005,2.011846248
ENSG00000135334,7.99856498,4.205648527
ENSG00000135336,4.068686107,6.327863123
ENSG00000135338,4.761861868,0.041479546
ENSG00000135341,4.662816507,4.296662856
ENSG00000135346,2.344666112,6.778302369
ENSG00000135362,4.250228074,3.63733799
ENSG00000135363,5.262341517,2.686170825
ENSG00000135365,6.457540672,6.471520081
ENSG00000135372,3.618225683,4.779401972
ENSG00000135373,0.041479546,3.327773936
ENSG00000135378,2.684709857,1.157492132
ENSG00000135387,7.215665262,7.918474676
ENSG00000135390,5.805619719,6.840126238
ENSG00000135392,2.782312853,0.041479546
ENSG00000135404,6.358156381,5.429030942
ENSG00000135407,3.117638349,0.041479546
ENSG00000135409,0.564814766,0.041479546
ENSG00000135414,0.948022465,0.041479546
ENSG00000135423,0.564814766,0.041479546
ENSG00000135426,5.734235781,2.814917713
ENSG00000135439,4.411457855,3.04234942
ENSG00000135441,3.117638349,3.04234942
ENSG00000135446,2.467137833,0.041479546
ENSG00000135447,0.041479546,3.490843111
ENSG00000135451,0.564814766,0.041479546
ENSG00000135452,2.684709857,0.041479546
ENSG00000135457,4.610621411,3.949297988
ENSG00000135473,2.344666112,0.041479546
ENSG00000135482,2.063285685,3.705360201
ENSG00000135486,8.27705012,9.122400977
ENSG00000135503,2.959696209,2.212177794
ENSG00000135506,6.108179896,6.877462617
ENSG00000135519,1.898921006,0.041479546
ENSG00000135521,4.250228074,2.212177794
