EnsembleID,P3256PE,P3013PE,P3302PE,P3078PE
ENSG00000179526,4.876196301,6.0228375,4.958100236,4.972834917
ENSG00000179528,1.088752109,1.748513077,1.088752109,1.088752109
ENSG00000179532,4.989690367,3.50792863,5.655029262,2.866569266
ENSG00000179542,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000179562,4.304058266,4.277389122,4.623462389,3.424592397
ENSG00000179583,6.618732369,3.584080617,7.166865473,4.713514853
ENSG00000179588,4.795248832,5.015283976,6.310082538,3.825969194
ENSG00000179598,1.088752109,1.991583045,2.418015942,1.088752109
ENSG00000179603,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000179604,2.17969193,1.748513077,1.088752109,2.866569266
ENSG00000179611,1.549975946,1.748513077,2.418015942,1.944494569
ENSG00000179627,2.414620149,1.456022994,3.097915969,1.088752109
ENSG00000179630,2.793736963,2.199544088,2.418015942,2.866569266
ENSG00000179632,5.425904307,7.066966755,6.250362408,5.702343015
ENSG00000179639,2.17969193,1.748513077,1.088752109,1.088752109
ENSG00000179698,1.898922375,1.456022994,1.088752109,1.088752109
ENSG00000179715,4.795248832,6.063308707,5.229546028,5.497616523
ENSG00000179743,1.898922375,3.051894838,2.418015942,3.639194549
ENSG00000179750,2.17969193,1.456022994,1.088752109,2.866569266
ENSG00000179761,2.17969193,3.342389135,3.906575275,1.088752109
ENSG00000179776,1.898922375,1.748513077,1.088752109,1.088752109
ENSG00000179818,5.254817815,4.987511928,4.800462183,5.122977247
ENSG00000179820,6.1665804,4.277389122,6.47570423,3.991311731
ENSG00000179832,4.304058266,2.819623921,4.186989936,3.172394178
ENSG00000179833,5.342895679,6.318675041,5.100197867,4.972834917
ENSG00000179840,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000179841,2.414620149,1.456022994,2.418015942,1.944494569
ENSG00000179855,2.951486868,5.378163676,3.097915969,4.397140402
ENSG00000179859,2.17969193,1.991583045,1.088752109,1.088752109
ENSG00000179862,1.549975946,1.456022994,1.088752109,1.088752109
ENSG00000179869,1.549975946,1.088752109,2.418015942,1.944494569
ENSG00000179886,1.549975946,1.088752109,2.418015942,2.866569266
ENSG00000179889,6.24487544,6.83731256,5.828419435,7.110353927
ENSG00000179899,2.17969193,1.748513077,1.088752109,1.088752109
ENSG00000179909,3.738121214,2.819623921,3.906575275,1.944494569
ENSG00000179912,6.333544051,7.241712712,5.744327642,6.97865559
ENSG00000179914,1.549975946,1.748513077,1.088752109,1.088752109
ENSG00000179918,4.570457651,3.914154919,4.186989936,4.274126854
ENSG00000179921,3.093675361,1.088752109,2.418015942,3.172394178
ENSG00000179922,2.414620149,1.748513077,1.088752109,1.944494569
ENSG00000179933,3.97706794,4.743693627,3.097915969,3.424592397
ENSG00000179941,2.793736963,1.991583045,2.418015942,2.477977306
ENSG00000179943,3.223098796,1.748513077,3.558177786,2.477977306
ENSG00000179950,5.504395588,3.427531898,4.623462389,5.19256837
ENSG00000179954,1.549975946,1.748513077,3.558177786,1.944494569
ENSG00000179958,1.549975946,1.456022994,3.097915969,3.639194549
ENSG00000179965,1.898922375,1.991583045,1.088752109,1.944494569
ENSG00000179967,1.898922375,1.456022994,1.088752109,1.088752109
ENSG00000179978,3.093675361,1.088752109,3.558177786,1.088752109
ENSG00000179979,3.553553716,2.199544088,2.418015942,2.866569266
ENSG00000179981,4.11687468,3.584080617,4.800462183,4.274126854
ENSG00000179988,2.414620149,1.456022994,1.088752109,1.944494569
ENSG00000180008,4.469721099,3.50792863,3.906575275,3.825969194
ENSG00000180011,4.304058266,3.584080617,3.906575275,1.944494569
ENSG00000180015,1.088752109,3.50792863,1.088752109,2.477977306
ENSG00000180035,2.17969193,1.456022994,2.418015942,2.477977306
ENSG00000180044,1.088752109,2.199544088,1.088752109,2.866569266
ENSG00000180061,1.088752109,1.456022994,2.418015942,1.088752109
ENSG00000180066,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000180071,2.17969193,1.088752109,1.088752109,1.088752109
ENSG00000180089,1.549975946,1.088752109,3.906575275,1.088752109
ENSG00000180096,5.57883592,5.539867627,5.559836752,5.322423668
ENSG00000180098,4.469721099,3.914154919,2.418015942,3.639194549
ENSG00000180104,6.333544051,4.840017459,6.801163665,5.881595221
ENSG00000180105,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000180139,2.616596106,1.748513077,1.088752109,1.088752109
ENSG00000180152,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000180155,1.549975946,1.088752109,1.088752109,1.944494569
ENSG00000180182,4.61830537,5.220085941,5.100197867,4.510484132
ENSG00000180185,2.616596106,1.748513077,1.088752109,3.639194549
ENSG00000180190,3.341861528,7.635359939,3.558177786,4.972834917
ENSG00000180198,3.97706794,2.199544088,3.097915969,3.424592397
ENSG00000180209,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000180211,1.549975946,1.991583045,1.088752109,2.477977306
ENSG00000180221,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000180228,2.951486868,3.25190465,3.906575275,3.172394178
ENSG00000180229,2.414620149,2.381270101,2.418015942,3.172394178
ENSG00000180233,4.520968441,5.558863393,3.097915969,4.713514853
ENSG00000180257,2.616596106,2.687771322,1.088752109,2.477977306
ENSG00000180263,3.648786975,3.25190465,3.097915969,2.477977306
ENSG00000180284,1.549975946,2.542644991,1.088752109,1.944494569
ENSG00000180304,5.940575074,5.069273918,5.559836752,5.122977247
ENSG00000180316,1.549975946,1.088752109,1.088752109,1.944494569
ENSG00000180329,4.469721099,2.940428732,3.097915969,4.397140402
ENSG00000180340,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000180346,1.549975946,2.542644991,1.088752109,1.088752109
ENSG00000180353,8.386441625,6.83731256,6.995571177,8.883462509
ENSG00000180354,7.878251487,11.49763404,7.869030514,9.605122365
ENSG00000180357,6.583006879,3.914154919,6.758928486,5.963507008
ENSG00000180370,7.412643252,7.444279553,6.842197488,7.247473196
ENSG00000180376,6.066647629,6.732460035,5.655029262,7.295709518
ENSG00000180385,2.414620149,2.940428732,1.088752109,3.639194549
ENSG00000180389,1.549975946,1.456022994,1.088752109,1.088752109
ENSG00000180398,4.304058266,6.436337275,4.623462389,5.049858379
ENSG00000180422,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000180423,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000180425,2.17969193,1.748513077,2.418015942,1.088752109
ENSG00000180438,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000180448,8.252613799,8.744232845,8.48890242,7.459939345
ENSG00000180479,2.17969193,1.456022994,2.418015942,1.088752109
ENSG00000180481,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000180488,4.11687468,5.121316068,4.800462183,4.139638344
ENSG00000180509,2.951486868,1.088752109,3.097915969,1.088752109
ENSG00000180525,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000180530,7.776487346,8.938057471,6.47570423,8.965271294
ENSG00000180537,3.738121214,1.991583045,1.088752109,4.615568118
ENSG00000180539,3.738121214,1.456022994,4.623462389,1.944494569
ENSG00000180543,3.093675361,1.456022994,1.088752109,1.088752109
ENSG00000180549,3.822244802,1.088752109,4.186989936,3.424592397
ENSG00000180573,8.903443285,11.89616065,7.908204098,10.99636757
ENSG00000180574,1.549975946,1.991583045,4.186989936,3.172394178
ENSG00000180581,1.088752109,1.456022994,1.088752109,2.477977306
ENSG00000180596,8.105090544,10.09964637,7.230067075,9.120633188
ENSG00000180611,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000180613,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000180616,1.088752109,1.088752109,1.088752109,2.477977306
ENSG00000180626,4.304058266,1.748513077,4.186989936,1.088752109
ENSG00000180628,8.615895751,11.01601078,6.995571177,9.646009346
ENSG00000180638,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000180644,5.738907056,2.819623921,6.054761888,2.866569266
ENSG00000180660,1.898922375,1.088752109,1.088752109,3.172394178
ENSG00000180667,8.483290924,7.093264123,4.421669871,6.51849767
ENSG00000180673,1.549975946,1.088752109,1.088752109,1.944494569
ENSG00000180694,4.11687468,6.86809954,4.800462183,5.122977247
ENSG00000180739,2.616596106,1.456022994,4.958100236,3.639194549
ENSG00000180747,5.284778563,2.940428732,5.229546028,3.639194549
ENSG00000180758,1.549975946,1.088752109,2.418015942,1.088752109
ENSG00000180764,2.17969193,1.456022994,1.088752109,3.172394178
ENSG00000180767,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000180769,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000180773,3.738121214,1.748513077,3.097915969,1.944494569
ENSG00000180776,5.452545385,6.373350104,4.800462183,5.383216001
ENSG00000180785,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000180787,3.97706794,1.748513077,3.558177786,2.477977306
ENSG00000180815,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000180817,3.822244802,2.819623921,3.097915969,3.424592397
ENSG00000180822,4.416586093,2.940428732,3.906575275,5.383216001
ENSG00000180855,2.616596106,1.456022994,2.418015942,2.477977306
ENSG00000180867,1.549975946,2.819623921,1.088752109,3.424592397
ENSG00000180871,6.403486548,3.725292665,6.670557408,5.383216001
ENSG00000180875,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000180879,4.570457651,6.681370578,4.623462389,5.258956541
ENSG00000180881,2.17969193,3.051894838,1.088752109,1.088752109
ENSG00000180884,3.553553716,5.243756868,4.800462183,2.477977306
ENSG00000180891,3.648786975,1.088752109,3.906575275,2.866569266
ENSG00000180900,4.664617003,1.991583045,4.800462183,4.139638344
ENSG00000180901,2.951486868,4.366337122,4.421669871,3.424592397
ENSG00000180902,3.553553716,1.456022994,3.558177786,2.866569266
ENSG00000180914,2.17969193,5.196020147,1.088752109,3.172394178
ENSG00000180917,4.11687468,3.342389135,4.186989936,4.139638344
ENSG00000180921,2.414620149,1.088752109,3.097915969,1.088752109
ENSG00000180938,1.898922375,1.748513077,1.088752109,1.088752109
ENSG00000180953,1.088752109,4.027591115,1.088752109,1.944494569
ENSG00000180957,6.533953653,7.734761578,4.958100236,7.669707248
ENSG00000180964,5.060678016,6.83731256,2.418015942,6.041016903
ENSG00000180979,3.738121214,3.725292665,3.558177786,3.424592397
ENSG00000180992,3.223098796,2.381270101,2.418015942,4.891466204
ENSG00000180998,1.088752109,1.748513077,1.088752109,1.088752109
ENSG00000181004,1.549975946,3.584080617,2.418015942,1.088752109
ENSG00000181007,2.414620149,1.088752109,3.906575275,1.944494569
ENSG00000181016,4.048664173,6.165989896,2.418015942,3.825969194
ENSG00000181026,2.414620149,1.088752109,3.558177786,2.477977306
ENSG00000181027,2.414620149,1.456022994,2.418015942,1.088752109
ENSG00000181029,3.648786975,4.027591115,3.097915969,4.397140402
ENSG00000181031,2.17969193,3.051894838,2.418015942,1.088752109
ENSG00000181035,3.223098796,1.748513077,3.558177786,2.866569266
ENSG00000181036,3.822244802,1.456022994,3.906575275,1.088752109
ENSG00000181038,3.341861528,3.155363047,1.088752109,3.639194549
ENSG00000181045,3.738121214,1.088752109,2.418015942,1.088752109
ENSG00000181061,5.47870341,7.635359939,2.418015942,6.811768601
ENSG00000181072,1.088752109,1.748513077,1.088752109,1.088752109
ENSG00000181090,6.198410093,4.710101489,6.526939772,4.397140402
ENSG00000181104,5.529638222,9.358322803,6.054761888,6.545346755
ENSG00000181135,3.901732235,2.381270101,3.558177786,2.477977306
ENSG00000181143,1.898922375,1.088752109,2.418015942,1.088752109
ENSG00000181163,8.679301544,8.899458288,5.828419435,9.52981744
ENSG00000181191,4.048664173,2.542644991,3.906575275,4.615568118
ENSG00000181192,3.738121214,4.277389122,4.421669871,4.510484132
ENSG00000181215,2.17969193,1.088752109,1.088752109,1.088752109
ENSG00000181218,1.088752109,1.991583045,1.088752109,2.866569266
ENSG00000181220,5.192962519,3.791032436,5.229546028,4.139638344
ENSG00000181222,7.728241962,7.993997988,7.946342058,7.231029246
ENSG00000181227,1.088752109,1.456022994,1.088752109,2.477977306
ENSG00000181240,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000181274,6.1665804,4.277389122,5.348245381,5.497616523
ENSG00000181284,1.549975946,2.542644991,4.186989936,1.944494569
ENSG00000181315,2.951486868,1.748513077,1.088752109,1.088752109
ENSG00000181322,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000181350,2.616596106,2.199544088,1.088752109,1.944494569
ENSG00000181358,1.088752109,1.456022994,1.088752109,1.944494569
ENSG00000181359,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000181381,5.504395588,3.791032436,6.576417978,4.972834917
ENSG00000181396,3.341861528,1.748513077,3.906575275,1.944494569
ENSG00000181404,1.549975946,2.381270101,3.097915969,1.088752109
ENSG00000181409,4.61830537,2.940428732,4.421669871,3.639194549
ENSG00000181433,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000181444,4.361419025,2.542644991,5.90787848,3.991311731
ENSG00000181450,3.223098796,3.50792863,4.186989936,1.944494569
ENSG00000181458,1.549975946,4.182594687,1.088752109,1.088752109
ENSG00000181467,6.430540941,8.863622432,6.422581909,6.545346755
ENSG00000181472,3.901732235,4.366337122,3.906575275,3.825969194
ENSG00000181481,4.048664173,2.199544088,4.800462183,4.139638344
ENSG00000181513,3.223098796,2.199544088,2.418015942,2.477977306
ENSG00000181523,4.416586093,1.088752109,5.744327642,1.088752109
ENSG00000181524,1.088752109,1.088752109,3.097915969,3.172394178
ENSG00000181541,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000181544,2.793736963,3.155363047,2.418015942,2.866569266
ENSG00000181555,7.603035426,8.32604516,7.319963068,7.852810906
ENSG00000181585,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000181588,2.414620149,1.748513077,1.088752109,1.088752109
ENSG00000181610,3.822244802,3.584080617,1.088752109,5.551585518
ENSG00000181619,2.793736963,2.199544088,1.088752109,1.088752109
ENSG00000181631,4.61830537,2.542644991,3.558177786,3.991311731
ENSG00000181638,3.093675361,1.991583045,3.558177786,1.088752109
ENSG00000181652,2.793736963,1.088752109,2.418015942,2.477977306
ENSG00000181656,1.088752109,1.748513077,1.088752109,1.944494569
ENSG00000181666,4.304058266,2.542644991,4.421669871,1.944494569
ENSG00000181690,2.616596106,4.640475531,2.418015942,3.639194549
ENSG00000181704,4.952842214,5.558863393,4.623462389,5.122977247
ENSG00000181722,4.709488119,4.182594687,4.421669871,3.991311731
ENSG00000181744,4.048664173,5.848543817,1.088752109,4.510484132
ENSG00000181751,3.093675361,5.61439458,3.558177786,3.639194549
ENSG00000181754,2.414620149,1.088752109,2.418015942,1.088752109
ENSG00000181788,6.049297861,8.483457578,5.559836752,6.002782428
ENSG00000181789,5.314129748,4.604360533,3.906575275,3.825969194
ENSG00000181790,1.549975946,1.088752109,2.418015942,1.088752109
ENSG00000181798,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000181804,5.940575074,7.907723095,5.100197867,7.357613986
ENSG00000181817,3.341861528,2.381270101,1.088752109,3.991311731
ENSG00000181826,4.795248832,4.675708497,3.558177786,3.825969194
ENSG00000181827,5.025620765,6.140996576,5.457916698,4.713514853
ENSG00000181830,3.553553716,2.542644991,3.558177786,3.172394178
ENSG00000181847,3.648786975,1.748513077,3.097915969,3.172394178
ENSG00000181852,3.97706794,2.687771322,4.186989936,3.639194549
ENSG00000181856,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000181873,3.093675361,1.748513077,3.558177786,2.866569266
ENSG00000181894,2.951486868,2.199544088,1.088752109,2.866569266
ENSG00000181896,4.876196301,1.748513077,5.348245381,3.825969194
ENSG00000181904,3.451586945,3.155363047,2.418015942,2.866569266
ENSG00000181915,2.616596106,2.542644991,3.558177786,3.172394178
ENSG00000181924,3.648786975,1.088752109,3.558177786,3.172394178
ENSG00000181929,4.11687468,3.584080617,3.097915969,3.172394178
ENSG00000181982,3.451586945,2.199544088,3.558177786,1.088752109
ENSG00000181991,4.048664173,2.819623921,3.097915969,4.397140402
ENSG00000182004,4.244322104,3.656413694,3.097915969,4.274126854
ENSG00000182010,2.951486868,1.456022994,2.418015942,1.088752109
ENSG00000182022,5.47870341,3.656413694,5.457916698,4.139638344
ENSG00000182048,1.898922375,3.051894838,2.418015942,2.866569266
ENSG00000182054,4.61830537,4.808618707,4.958100236,4.615568118
ENSG00000182057,1.088752109,2.199544088,1.088752109,1.944494569
ENSG00000182087,6.333544051,3.914154919,6.958729125,4.510484132
ENSG00000182093,6.198410093,7.218007944,5.229546028,7.357613986
ENSG00000182095,6.896095202,5.378163676,7.608618771,5.551585518
ENSG00000182107,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000182108,1.088752109,2.940428732,2.418015942,2.477977306
ENSG00000182109,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000182117,5.254817815,5.967046914,5.348245381,6.184561934
ENSG00000182118,1.549975946,1.991583045,1.088752109,1.088752109
ENSG00000182134,3.901732235,3.791032436,2.418015942,4.972834917
ENSG00000182141,4.469721099,3.25190465,4.186989936,4.510484132
ENSG00000182149,5.47870341,6.992075232,4.623462389,6.114573985
ENSG00000182150,5.060678016,5.520618406,5.100197867,4.972834917
ENSG00000182154,3.553553716,3.50792863,2.418015942,3.991311731
ENSG00000182158,5.060678016,4.567318204,5.457916698,3.172394178
ENSG00000182162,5.452545385,1.088752109,5.90787848,1.944494569
ENSG00000182165,2.951486868,3.853906719,1.088752109,3.424592397
ENSG00000182173,3.738121214,1.748513077,3.906575275,1.944494569
ENSG00000182175,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000182179,5.284778563,7.019760411,5.90787848,5.749286904
ENSG00000182180,3.553553716,3.971987637,4.186989936,4.274126854
ENSG00000182183,3.553553716,1.088752109,1.088752109,1.088752109
ENSG00000182185,3.341861528,1.748513077,3.097915969,1.088752109
ENSG00000182195,2.17969193,1.456022994,1.088752109,1.088752109
ENSG00000182196,1.898922375,1.748513077,2.418015942,2.866569266
ENSG00000182197,3.451586945,3.25190465,4.958100236,2.477977306
ENSG00000182199,4.469721099,3.342389135,3.097915969,4.139638344
ENSG00000182208,4.244322104,5.995211876,3.906575275,3.639194549
ENSG00000182220,5.398762,6.672676965,4.421669871,5.551585518
ENSG00000182224,1.549975946,1.748513077,2.418015942,1.088752109
ENSG00000182230,2.793736963,1.748513077,1.088752109,1.088752109
ENSG00000182240,2.616596106,1.748513077,2.418015942,1.944494569
ENSG00000182247,2.616596106,1.088752109,2.418015942,4.139638344
ENSG00000182253,4.361419025,7.937058404,6.422581909,4.510484132
ENSG00000182256,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000182257,1.549975946,1.456022994,1.088752109,1.088752109
ENSG00000182263,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000182264,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000182272,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000182287,7.672673003,9.840085808,5.100197867,9.047392351
ENSG00000182307,3.648786975,1.991583045,3.558177786,2.866569266
ENSG00000182308,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000182310,3.223098796,1.748513077,1.088752109,1.088752109
ENSG00000182318,1.898922375,1.088752109,2.418015942,1.088752109
ENSG00000182325,2.793736963,1.748513077,1.088752109,1.088752109
ENSG00000182326,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000182359,1.898922375,2.381270101,2.418015942,3.424592397
ENSG00000182362,2.616596106,2.687771322,3.558177786,1.088752109
ENSG00000182372,3.093675361,4.529299665,3.097915969,4.139638344
ENSG00000182378,2.951486868,2.199544088,3.906575275,2.477977306
ENSG00000182389,1.549975946,2.199544088,1.088752109,1.944494569
ENSG00000182397,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000182400,5.342895679,6.83731256,3.558177786,6.51849767
