EnsembleID,P3240SPE,P3072PE,P3330PE,P3113SPE
ENSG00000196547,7.192452227,4.959398801,5.407699349,5.697444794
ENSG00000196549,3.111384157,3.595062759,2.860406165,5.120209001
ENSG00000196550,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000196562,3.665606462,6.538413452,5.047308503,6.087403621
ENSG00000196564,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000196565,5.999133751,5.898535294,2.860406165,7.423523
ENSG00000196569,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000196576,4.005671065,5.164662069,5.146190752,5.805251825
ENSG00000196584,3.503428133,1.362028924,1.362028924,2.482889605
ENSG00000196586,2.866484304,4.432835737,2.860406165,3.105989111
ENSG00000196588,5.427878505,2.873298476,5.146190752,5.779045871
ENSG00000196591,6.211031644,2.873298476,5.990115243,5.518937053
ENSG00000196593,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000196597,3.943770414,1.362028924,2.860406165,4.298810372
ENSG00000196605,2.571337666,1.362028924,2.860406165,2.482889605
ENSG00000196611,2.39752232,1.362028924,1.362028924,1.83876202
ENSG00000196616,1.362028924,5.164662069,2.297582008,2.196479516
ENSG00000196628,5.871956035,6.867112773,3.579413189,4.627309213
ENSG00000196636,3.879094307,1.362028924,3.264245782,3.65948132
ENSG00000196642,4.17687333,5.344325482,4.82654835,5.752355076
ENSG00000196646,2.726445499,4.073925384,2.297582008,3.65948132
ENSG00000196652,2.994124522,1.362028924,3.837922805,3.265500105
ENSG00000196653,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000196655,4.065024699,1.362028924,2.297582008,3.105989111
ENSG00000196656,1.362028924,3.595062759,3.264245782,2.926623954
ENSG00000196659,1.970750446,1.362028924,1.362028924,1.83876202
ENSG00000196663,6.678288315,4.959398801,5.047308503,5.386345752
ENSG00000196664,1.362028924,1.362028924,2.860406165,1.83876202
ENSG00000196668,5.099209574,2.873298476,1.362028924,3.105989111
ENSG00000196670,2.994124522,3.595062759,2.860406165,3.105989111
ENSG00000196678,4.553601491,1.362028924,2.297582008,2.482889605
ENSG00000196683,5.714050751,7.182673394,6.188766132,6.541659506
ENSG00000196684,3.503428133,5.50407225,4.82654835,4.845046488
ENSG00000196689,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000196693,4.917918584,4.073925384,3.264245782,3.65948132
ENSG00000196696,2.199859906,1.362028924,2.297582008,2.926623954
ENSG00000196700,1.698259332,2.873298476,2.860406165,2.926623954
ENSG00000196704,5.657326448,2.873298476,5.047308503,4.740281679
ENSG00000196705,5.450312337,4.720008595,3.837922805,4.298810372
ENSG00000196711,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000196712,5.260241423,4.432835737,3.837922805,4.793614843
ENSG00000196715,5.983836269,5.647880738,2.860406165,3.968626535
ENSG00000196724,2.199859906,1.362028924,1.362028924,3.105989111
ENSG00000196730,3.811382128,5.647880738,5.407699349,4.439304308
ENSG00000196734,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000196735,1.698259332,4.073925384,3.579413189,3.265500105
ENSG00000196739,1.362028924,1.362028924,2.297582008,1.83876202
ENSG00000196741,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000196743,2.199859906,4.720008595,3.264245782,4.298810372
ENSG00000196747,4.17687333,1.362028924,2.860406165,2.482889605
ENSG00000196756,3.219825396,1.362028924,3.264245782,2.482889605
ENSG00000196757,1.970750446,1.362028924,1.362028924,3.77005544
ENSG00000196776,7.753235556,2.873298476,5.485300064,6.021868618
ENSG00000196781,3.811382128,4.432835737,4.247284286,3.968626535
ENSG00000196782,7.325830194,4.073925384,5.407699349,5.518937053
ENSG00000196787,7.40261562,5.50407225,5.558938933,5.454164097
ENSG00000196792,8.254926064,6.112019471,7.553774643,7.32733901
ENSG00000196793,1.698259332,1.362028924,1.362028924,2.196479516
ENSG00000196810,1.362028924,1.362028924,1.362028924,3.105989111
ENSG00000196812,2.39752232,1.362028924,2.860406165,1.83876202
ENSG00000196814,4.17687333,1.362028924,4.057074522,3.77005544
ENSG00000196821,6.073278734,5.164662069,5.87949169,5.550264651
ENSG00000196834,1.362028924,1.362028924,2.297582008,2.482889605
ENSG00000196839,1.362028924,4.720008595,3.264245782,3.968626535
ENSG00000196843,3.740334732,4.073925384,2.860406165,4.439304308
ENSG00000196850,2.726445499,5.50407225,1.362028924,4.298810372
ENSG00000196865,6.51761142,4.073925384,6.092857127,4.793614843
ENSG00000196866,3.879094307,2.873298476,3.579413189,3.77005544
ENSG00000196867,1.362028924,1.362028924,2.297582008,2.196479516
ENSG00000196872,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000196873,1.698259332,2.873298476,2.860406165,2.196479516
ENSG00000196876,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000196878,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000196890,1.698259332,1.362028924,2.297582008,2.196479516
ENSG00000196911,7.580946042,5.647880738,7.232277613,6.675539741
ENSG00000196912,4.122032662,1.362028924,1.362028924,4.058522444
ENSG00000196914,10.95661219,8.685329355,10.85600468,9.961532147
ENSG00000196922,2.571337666,3.595062759,1.362028924,3.872754685
ENSG00000196923,7.355848626,4.432835737,5.485300064,6.021868618
ENSG00000196924,11.64885176,9.210497667,10.50879287,10.77560001
ENSG00000196935,2.866484304,1.362028924,1.362028924,1.83876202
ENSG00000196937,4.005671065,3.595062759,2.297582008,3.77005544
ENSG00000196943,2.199859906,4.073925384,3.837922805,3.409117527
ENSG00000196950,3.586794977,4.959398801,4.56579602,3.539723606
ENSG00000196954,6.639765416,7.274186528,6.234431004,6.444964332
ENSG00000196961,4.594461968,6.112019471,5.558938933,5.240323861
ENSG00000196967,2.571337666,3.595062759,2.297582008,1.83876202
ENSG00000196968,2.726445499,4.073925384,3.264245782,3.65948132
ENSG00000196975,2.994124522,3.595062759,3.264245782,4.223075661
ENSG00000196976,2.571337666,1.362028924,2.297582008,1.83876202
ENSG00000196981,2.571337666,1.362028924,1.362028924,1.83876202
ENSG00000196998,4.005671065,4.073925384,3.579413189,3.968626535
ENSG00000197006,6.184513253,5.898535294,5.759675983,6.572502755
ENSG00000197008,1.970750446,2.873298476,3.264245782,2.482889605
ENSG00000197013,4.423580818,4.073925384,2.860406165,3.872754685
ENSG00000197016,3.111384157,1.362028924,2.860406165,2.196479516
ENSG00000197019,2.199859906,1.362028924,2.297582008,1.362028924
ENSG00000197020,4.122032662,1.362028924,2.297582008,3.539723606
ENSG00000197021,2.726445499,3.595062759,1.362028924,3.105989111
ENSG00000197024,3.320682329,1.362028924,4.057074522,4.058522444
ENSG00000197037,1.698259332,3.595062759,1.362028924,2.196479516
ENSG00000197043,4.32989742,6.924735214,6.625723403,6.849320997
ENSG00000197044,2.571337666,5.50407225,1.362028924,2.196479516
ENSG00000197045,3.879094307,2.873298476,5.325686124,3.968626535
ENSG00000197050,2.199859906,3.595062759,1.362028924,3.409117527
ENSG00000197054,1.362028924,3.595062759,1.362028924,1.362028924
ENSG00000197056,4.594461968,2.873298476,3.579413189,3.409117527
ENSG00000197057,1.362028924,1.362028924,2.297582008,3.105989111
ENSG00000197061,4.468235768,5.778644789,6.659594425,5.929583943
ENSG00000197062,1.698259332,4.720008595,1.362028924,2.926623954
ENSG00000197063,5.450312337,4.432835737,2.860406165,4.143143891
ENSG00000197070,1.970750446,2.873298476,4.415312308,4.058522444
ENSG00000197077,1.698259332,1.362028924,2.860406165,2.196479516
ENSG00000197081,5.768628869,6.207976388,5.820827315,7.741124322
ENSG00000197093,1.362028924,1.362028924,1.362028924,2.721750054
ENSG00000197102,7.331884056,6.112019471,7.479864823,7.49771233
ENSG00000197111,7.836496912,7.033503759,7.801429839,7.456967885
ENSG00000197114,2.726445499,4.720008595,3.837922805,4.370766879
ENSG00000197119,1.698259332,2.873298476,1.362028924,3.872754685
ENSG00000197121,2.199859906,1.362028924,1.362028924,2.482889605
ENSG00000197122,6.922494454,1.362028924,5.407699349,5.201386247
ENSG00000197124,2.199859906,1.362028924,2.297582008,2.482889605
ENSG00000197128,1.970750446,1.362028924,2.297582008,1.362028924
ENSG00000197134,3.414946844,1.362028924,3.837922805,3.105989111
ENSG00000197136,2.726445499,4.720008595,2.297582008,4.504732895
ENSG00000197140,3.665606462,1.362028924,4.247284286,3.409117527
ENSG00000197142,3.414946844,1.362028924,3.579413189,3.968626535
ENSG00000197147,8.216177214,3.595062759,5.935863512,5.725161161
ENSG00000197149,1.362028924,2.873298476,1.362028924,2.482889605
ENSG00000197150,1.970750446,2.873298476,2.297582008,3.265500105
ENSG00000197153,1.698259332,1.362028924,2.860406165,1.362028924
ENSG00000197157,4.634196984,4.073925384,4.941146883,5.518937053
ENSG00000197161,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000197162,1.970750446,3.595062759,2.860406165,3.265500105
ENSG00000197165,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000197168,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000197170,5.181971105,4.720008595,5.047308503,4.627309213
ENSG00000197177,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000197180,2.199859906,1.362028924,1.362028924,1.83876202
ENSG00000197182,1.698259332,1.362028924,1.362028924,3.105989111
ENSG00000197183,5.234620255,5.344325482,4.941146883,5.420653389
ENSG00000197210,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000197217,4.17687333,2.873298476,3.837922805,5.034190322
ENSG00000197223,4.122032662,2.873298476,2.860406165,4.058522444
ENSG00000197226,5.494159831,2.873298476,5.325686124,5.550264651
ENSG00000197238,1.698259332,1.362028924,3.264245782,2.482889605
ENSG00000197245,1.362028924,3.595062759,2.297582008,1.362028924
ENSG00000197249,5.099209574,6.980144287,6.625723403,6.886616889
ENSG00000197251,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000197253,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000197256,2.866484304,4.432835737,3.264245782,4.504732895
ENSG00000197258,1.698259332,2.873298476,2.860406165,2.721750054
ENSG00000197265,3.503428133,1.362028924,3.264245782,3.968626535
ENSG00000197275,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000197279,1.362028924,3.595062759,1.362028924,1.83876202
ENSG00000197283,2.726445499,2.873298476,2.297582008,4.942715889
ENSG00000197296,1.362028924,2.873298476,1.362028924,1.83876202
ENSG00000197299,3.219825396,1.362028924,2.297582008,2.721750054
ENSG00000197302,4.32989742,3.595062759,4.941146883,4.298810372
ENSG00000197312,5.821217303,5.344325482,3.264245782,5.201386247
ENSG00000197320,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000197321,7.878461833,6.112019471,5.558938933,6.602700387
ENSG00000197323,6.452423331,4.073925384,4.941146883,5.610950057
ENSG00000197324,6.058751452,6.980144287,5.695817466,7.262614116
ENSG00000197329,4.377499418,3.595062759,2.297582008,5.386345752
ENSG00000197332,1.362028924,1.362028924,2.860406165,1.362028924
ENSG00000197343,4.122032662,3.595062759,5.485300064,5.669185506
ENSG00000197345,2.866484304,1.362028924,3.837922805,3.105989111
ENSG00000197355,1.698259332,1.362028924,1.362028924,3.265500105
ENSG00000197361,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000197362,2.39752232,1.362028924,1.362028924,2.721750054
ENSG00000197363,1.698259332,2.873298476,1.362028924,2.926623954
ENSG00000197372,3.811382128,4.720008595,3.837922805,3.77005544
ENSG00000197375,1.698259332,1.362028924,1.362028924,2.721750054
ENSG00000197381,4.423580818,4.432835737,2.860406165,4.684900974
ENSG00000197385,1.362028924,1.362028924,1.362028924,2.721750054
ENSG00000197386,6.906357678,5.344325482,6.363345096,6.248871243
ENSG00000197405,2.866484304,4.432835737,2.860406165,5.201386247
ENSG00000197409,3.111384157,4.073925384,3.579413189,3.105989111
ENSG00000197415,7.810719254,4.073925384,6.659594425,6.93489075
ENSG00000197417,1.698259332,2.873298476,1.362028924,1.83876202
ENSG00000197429,2.726445499,1.362028924,1.362028924,2.721750054
ENSG00000197442,8.889154741,6.207976388,7.553774643,7.17488746
ENSG00000197448,6.08766119,7.033503759,6.555498128,6.617565434
ENSG00000197451,5.427878505,5.164662069,4.941146883,5.201386247
ENSG00000197457,1.970750446,4.432835737,1.362028924,3.77005544
ENSG00000197461,9.102483653,5.50407225,6.481678846,6.525987032
ENSG00000197465,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000197471,3.740334732,5.647880738,5.485300064,6.108603365
ENSG00000197472,1.970750446,1.362028924,1.362028924,1.362028924
ENSG00000197483,1.362028924,3.595062759,1.362028924,3.265500105
ENSG00000197496,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000197497,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000197498,4.005671065,5.344325482,3.264245782,3.539723606
ENSG00000197520,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000197530,2.199859906,1.362028924,3.264245782,3.539723606
ENSG00000197535,6.157498282,2.873298476,5.935863512,5.805251825
ENSG00000197536,3.320682329,4.073925384,3.579413189,4.942715889
ENSG00000197540,1.362028924,1.362028924,2.297582008,2.482889605
ENSG00000197548,3.219825396,1.362028924,4.057074522,4.504732895
ENSG00000197549,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000197555,5.04127409,4.720008595,4.415312308,5.386345752
ENSG00000197557,2.866484304,1.362028924,1.362028924,1.362028924
ENSG00000197558,1.362028924,1.362028924,2.860406165,2.196479516
ENSG00000197561,1.698259332,1.362028924,2.860406165,1.83876202
ENSG00000197562,2.199859906,1.362028924,2.297582008,3.77005544
ENSG00000197563,7.270170964,3.595062759,6.042400591,4.942715889
ENSG00000197566,2.39752232,4.432835737,1.362028924,2.196479516
ENSG00000197568,2.39752232,1.362028924,2.297582008,2.196479516
ENSG00000197576,1.362028924,2.873298476,1.362028924,1.83876202
ENSG00000197579,4.67286688,4.959398801,3.837922805,5.201386247
ENSG00000197580,1.698259332,1.362028924,1.362028924,2.196479516
ENSG00000197582,2.866484304,3.595062759,3.579413189,3.105989111
ENSG00000197586,3.219825396,3.595062759,2.297582008,4.567322475
ENSG00000197594,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000197599,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000197601,6.08766119,3.595062759,5.558938933,5.201386247
ENSG00000197603,6.441266421,4.432835737,5.485300064,5.278238128
ENSG00000197608,2.866484304,2.873298476,2.860406165,3.65948132
ENSG00000197619,1.970750446,1.362028924,2.860406165,3.265500105
ENSG00000197620,2.866484304,3.595062759,3.264245782,3.539723606
ENSG00000197622,6.743323165,7.134643738,6.481678846,7.32733901
ENSG00000197629,4.885358217,6.807092751,6.234431004,6.970064821
ENSG00000197632,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000197635,1.698259332,1.362028924,3.579413189,3.65948132
ENSG00000197647,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000197651,1.362028924,1.362028924,1.362028924,2.482889605
ENSG00000197653,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000197670,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000197694,5.154908039,6.867112773,5.935863512,7.134117319
ENSG00000197702,1.362028924,1.362028924,2.860406165,2.196479516
ENSG00000197705,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000197712,4.634196984,1.362028924,3.579413189,2.721750054
ENSG00000197713,2.866484304,2.873298476,2.297582008,3.872754685
ENSG00000197714,2.39752232,4.720008595,2.860406165,4.439304308
ENSG00000197721,3.811382128,1.362028924,3.837922805,3.872754685
ENSG00000197724,3.503428133,4.959398801,4.415312308,5.120209001
ENSG00000197728,5.450312337,4.959398801,6.905252164,6.910955721
ENSG00000197744,5.472402658,5.778644789,5.935863512,5.201386247
ENSG00000197746,8.49504659,7.821109103,8.50713627,8.837747696
ENSG00000197747,6.610182811,7.44144715,6.591038013,5.929583943
ENSG00000197748,1.970750446,1.362028924,1.362028924,2.196479516
ENSG00000197756,6.659155441,7.555282299,8.064222142,7.877051251
ENSG00000197763,1.970750446,1.362028924,1.362028924,2.721750054
ENSG00000197766,1.970750446,1.362028924,2.297582008,1.83876202
ENSG00000197771,3.414946844,4.720008595,3.837922805,4.298810372
ENSG00000197774,1.698259332,1.362028924,2.860406165,3.968626535
ENSG00000197776,7.414074272,3.595062759,6.042400591,5.999344948
ENSG00000197779,3.586794977,4.073925384,2.860406165,3.872754685
ENSG00000197780,3.219825396,2.873298476,4.057074522,3.105989111
ENSG00000197782,2.571337666,1.362028924,3.579413189,2.721750054
ENSG00000197785,1.970750446,1.362028924,2.297582008,2.196479516
ENSG00000197798,4.553601491,3.595062759,3.264245782,3.539723606
ENSG00000197808,2.994124522,1.362028924,2.297582008,2.482889605
ENSG00000197813,1.362028924,1.362028924,2.860406165,1.83876202
ENSG00000197816,1.362028924,1.362028924,1.362028924,2.721750054
ENSG00000197818,3.219825396,4.432835737,2.860406165,4.793614843
ENSG00000197822,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000197837,3.811382128,1.362028924,3.264245782,3.105989111
ENSG00000197841,1.362028924,1.362028924,2.297582008,3.105989111
ENSG00000197852,5.983836269,4.432835737,3.579413189,5.278238128
ENSG00000197857,5.427878505,2.873298476,4.247284286,5.351202356
ENSG00000197858,2.199859906,1.362028924,3.579413189,2.926623954
ENSG00000197859,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000197860,4.852045989,4.073925384,4.057074522,4.989177979
ENSG00000197863,2.571337666,1.362028924,1.362028924,2.926623954
ENSG00000197872,2.726445499,5.344325482,4.941146883,4.793614843
ENSG00000197879,5.750664604,3.595062759,4.247284286,4.894707549
ENSG00000197880,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000197885,2.866484304,1.362028924,2.297582008,3.265500105
ENSG00000197888,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000197889,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000197892,4.377499418,4.959398801,4.702055223,4.567322475
ENSG00000197894,4.747229525,4.720008595,4.247284286,4.298810372
ENSG00000197903,8.193083582,5.647880738,6.847647,6.602700387
ENSG00000197905,1.362028924,1.362028924,4.057074522,2.196479516
ENSG00000197912,5.099209574,4.432835737,5.047308503,5.161368507
ENSG00000197928,2.726445499,1.362028924,3.579413189,1.83876202
ENSG00000197930,2.571337666,4.073925384,3.264245782,4.845046488
ENSG00000197933,4.32989742,3.595062759,3.837922805,2.482889605
ENSG00000197937,4.32989742,1.362028924,4.702055223,2.926623954
ENSG00000197943,5.536713892,6.678998746,5.759675983,6.248871243
ENSG00000197948,1.970750446,4.432835737,2.297582008,4.989177979
ENSG00000197951,1.970750446,1.362028924,2.297582008,2.196479516
ENSG00000197956,5.618232031,8.071237329,7.340645902,7.354213341
ENSG00000197958,6.430022558,9.680818174,8.570823385,8.519428298
ENSG00000197959,10.68884991,5.778644789,8.910274731,8.382539508
ENSG00000197961,4.377499418,5.647880738,3.837922805,4.627309213
ENSG00000197965,1.362028924,2.873298476,1.362028924,3.539723606
ENSG00000197969,9.35520888,5.50407225,8.231199711,7.481552372
ENSG00000197971,7.712053453,6.207976388,6.555498128,6.811035305
ENSG00000197976,5.070532633,4.073925384,5.695817466,5.697444794
ENSG00000197978,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000197980,2.199859906,1.362028924,1.362028924,1.83876202
ENSG00000197982,2.994124522,1.362028924,2.297582008,2.482889605
ENSG00000197989,6.336770316,5.164662069,5.047308503,5.697444794
ENSG00000197992,1.970750446,1.362028924,1.362028924,1.83876202
ENSG00000197993,2.199859906,1.362028924,1.362028924,2.482889605
ENSG00000198000,5.35840478,5.778644789,5.238728167,5.240323861
ENSG00000198001,5.494159831,3.595062759,4.82654835,4.684900974
ENSG00000198003,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000198010,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000198015,3.811382128,2.873298476,4.415312308,4.793614843
ENSG00000198018,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000198019,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000198026,3.586794977,1.362028924,2.860406165,4.627309213
ENSG00000198028,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000198034,7.244727092,10.11136543,9.365038792,9.47409617
ENSG00000198039,2.39752232,4.073925384,2.860406165,2.926623954
ENSG00000198040,2.866484304,3.595062759,3.837922805,3.539723606
ENSG00000198042,2.571337666,4.432835737,4.702055223,4.223075661
ENSG00000198046,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000198053,3.320682329,4.073925384,4.247284286,5.518937053
ENSG00000198055,5.952745916,6.462625675,5.558938933,6.602700387
ENSG00000198056,5.234620255,1.362028924,5.238728167,3.968626535
ENSG00000198060,2.571337666,3.595062759,2.297582008,3.65948132
ENSG00000198064,3.111384157,1.362028924,1.362028924,2.196479516
ENSG00000198074,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000198075,2.571337666,1.362028924,2.297582008,1.362028924
ENSG00000198077,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000198081,4.594461968,5.898535294,2.860406165,4.504732895
ENSG00000198087,7.954981094,4.073925384,6.042400591,6.21016675
ENSG00000198088,3.320682329,1.362028924,2.860406165,3.539723606
ENSG00000198089,5.786372194,3.595062759,4.941146883,5.779045871
ENSG00000198093,2.199859906,1.362028924,2.860406165,2.721750054
ENSG00000198099,1.362028924,2.873298476,1.362028924,2.482889605
ENSG00000198105,3.740334732,1.362028924,4.415312308,2.926623954
ENSG00000198106,1.362028924,1.362028924,2.860406165,1.362028924
ENSG00000198113,3.111384157,1.362028924,3.579413189,3.77005544
ENSG00000198121,3.665606462,1.362028924,3.579413189,3.539723606
ENSG00000198130,4.17687333,4.432835737,2.297582008,4.627309213
ENSG00000198131,3.111384157,4.073925384,2.297582008,3.77005544
ENSG00000198133,1.362028924,1.362028924,2.860406165,2.926623954
ENSG00000198134,2.866484304,1.362028924,2.860406165,2.721750054
ENSG00000198142,1.970750446,3.595062759,1.362028924,1.362028924
ENSG00000198146,3.586794977,4.073925384,2.860406165,3.872754685
ENSG00000198155,4.17687333,1.362028924,4.057074522,4.143143891
ENSG00000198157,5.011409866,6.207976388,4.057074522,4.627309213
ENSG00000198160,9.381713239,7.084959868,8.076811652,7.978416794
ENSG00000198162,11.00097945,9.25610573,10.87234556,10.48978032
ENSG00000198168,9.309923315,6.207976388,8.08929225,8.023760902
ENSG00000198169,1.698259332,2.873298476,1.362028924,3.65948132
ENSG00000198171,4.594461968,3.595062759,3.264245782,5.120209001
ENSG00000198173,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000198176,4.553601491,5.778644789,6.278694706,6.267840943
ENSG00000198182,1.362028924,1.362028924,2.297582008,2.196479516
ENSG00000198185,3.503428133,1.362028924,1.362028924,2.482889605
ENSG00000198189,4.280671036,3.595062759,4.247284286,4.894707549
ENSG00000198198,3.219825396,5.898535294,4.247284286,4.989177979
ENSG00000198203,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000198216,1.362028924,1.362028924,1.362028924,3.77005544
ENSG00000198217,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000198218,4.065024699,5.344325482,4.56579602,5.386345752
ENSG00000198223,2.571337666,1.362028924,2.297582008,4.740281679
ENSG00000198225,1.362028924,1.362028924,2.860406165,1.83876202
ENSG00000198231,5.450312337,5.898535294,5.047308503,6.248871243
ENSG00000198237,1.970750446,1.362028924,1.362028924,1.83876202
ENSG00000198242,7.775616542,10.50524726,9.468983041,9.195688
ENSG00000198252,5.821217303,5.50407225,4.247284286,5.120209001
ENSG00000198258,6.922494454,5.344325482,5.485300064,5.999344948
ENSG00000198265,7.721307159,5.647880738,6.960645262,6.51014243
ENSG00000198270,2.994124522,1.362028924,3.837922805,3.65948132
ENSG00000198276,1.698259332,4.432835737,1.362028924,3.539723606
ENSG00000198286,3.665606462,6.538413452,4.56579602,6.21016675
ENSG00000198298,1.970750446,1.362028924,1.362028924,2.196479516
ENSG00000198301,4.594461968,2.873298476,4.702055223,4.845046488
ENSG00000198312,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000198315,2.571337666,4.073925384,3.579413189,4.058522444
ENSG00000198324,2.994124522,4.073925384,3.837922805,1.83876202
ENSG00000198326,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000198331,1.362028924,1.362028924,2.297582008,2.196479516
ENSG00000198336,6.044076398,4.959398801,4.057074522,3.105989111
ENSG00000198342,2.571337666,2.873298476,1.362028924,2.482889605
ENSG00000198346,2.39752232,1.362028924,1.362028924,3.265500105
ENSG00000198355,2.571337666,6.382634789,5.146190752,4.989177979
ENSG00000198356,3.811382128,1.362028924,2.860406165,3.539723606
ENSG00000198363,8.943540926,6.009222601,8.420891322,7.787870797
ENSG00000198369,3.665606462,3.595062759,3.579413189,2.482889605
ENSG00000198373,4.885358217,5.50407225,5.695817466,5.856277504
ENSG00000198380,7.325830194,4.432835737,6.692688444,5.580926414
ENSG00000198382,3.586794977,2.873298476,4.057074522,4.298810372
ENSG00000198393,2.199859906,3.595062759,3.837922805,3.65948132
ENSG00000198399,7.655248998,7.4014146,7.16312093,7.299954551
ENSG00000198406,1.362028924,2.873298476,1.362028924,2.721750054
ENSG00000198408,7.775616542,8.019280486,6.278694706,7.69281229
ENSG00000198414,1.970750446,1.362028924,1.362028924,1.362028924
ENSG00000198416,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000198417,1.362028924,1.362028924,3.579413189,2.196479516
ENSG00000198420,2.199859906,1.362028924,3.579413189,3.105989111
ENSG00000198429,1.362028924,4.073925384,1.362028924,1.362028924
